ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count,weekly_dispatch_count
0x278e,2017-05-07,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,Yes,No,6.9,51.99999999999999
0x3464,2017-05-07,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,Yes,No,11.6,73.89999999999998
0x278f,2017-05-08,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,,7.3,
0x3465,2017-05-08,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,11.5,
0x2790,2017-05-09,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,,No,8.4,
0x3466,2017-05-09,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,11.9,
0x2791,2017-05-10,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,9.4,
0x3467,2017-05-10,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,10.8,
0x2792,2017-05-11,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,10.0,
0x3468,2017-05-11,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,11.6,
0x2793,2017-05-12,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.9,
0x3469,2017-05-12,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,10.7,
0x2794,2017-05-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,Yes,No,6.3,
0x346a,2017-05-13,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,Yes,No,6.6,
0x2795,2017-05-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,Yes,No,6.9,57.2
0x346b,2017-05-14,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,Yes,No,9.8,72.9
0x2796,2017-05-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.0,
0x346c,2017-05-15,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,10.1,
0x2797,2017-05-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.9,
0x346d,2017-05-16,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,9.2,
0x2798,2017-05-17,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.7,
0x346e,2017-05-17,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,9.0,
0x2799,2017-05-18,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.9,
0x346f,2017-05-18,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,10.5,
0x279a,2017-05-19,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,9.6,
0x3470,2017-05-19,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,11.9,
0x279b,2017-05-20,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,Yes,No,7.0,
0x3471,2017-05-20,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,Yes,No,8.8,
0x279c,2017-05-21,WH_0x3e9,41.681471,,Type_A,2017,May,Yes,No,7.4,58.5
0x3472,2017-05-21,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,Yes,No,8.5,68.0
0x279d,2017-05-22,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.3,
0x3473,2017-05-22,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,7.9,
0x279e,2017-05-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.1,
0x3474,2017-05-23,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,10.8,
0x279f,2017-05-24,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,7.7,
0x3475,2017-05-24,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,11.5,
0x27a0,2017-05-25,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.1,
0x3476,2017-05-25,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,10.5,
0x27a1,2017-05-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,7.9,
0x3477,2017-05-26,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,9.9,
0x27a2,2017-05-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,Yes,No,6.1,
0x3478,2017-05-27,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,Yes,No,8.3,
0x27a3,2017-05-28,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,Yes,No,8.1,54.3
0x3479,2017-05-28,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,Yes,No,11.0,69.9
0x27a4,2017-05-29,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.1,
0x347a,2017-05-29,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,11.1,
0x27a5,2017-05-30,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,6.7,
0x347b,2017-05-30,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,10.1,
0x27a6,2017-05-31,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,May,No,No,8.3,
0x347c,2017-05-31,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,May,No,No,11.1,
0x27a7,2017-06-01,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,9.8,
0x347d,2017-06-01,WH_0x3ea,,-105.18306000000001,Type_A,2017,June,No,No,11.8,
0x27a8,2017-06-02,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,8.3,
0x347e,2017-06-02,WH_0x3ea,38.749077,,Type_A,2017,June,No,No,13.0,
0x27a9,2017-06-03,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,Yes,No,6.4,
0x347f,2017-06-03,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,Yes,No,8.9,
0x27aa,2017-06-04,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,Yes,No,7.7,55.3
0x3480,2017-06-04,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,Yes,No,9.8,75.8
0x27ab,2017-06-05,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,8.1,
0x3481,2017-06-05,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,9.0,
0x27ac,2017-06-06,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,7.7,
0x3482,2017-06-06,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,10.1,
0x27ad,2017-06-07,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,9.6,
0x3483,2017-06-07,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,12.1,
0x27ae,2017-06-08,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,7.6,
0x3484,2017-06-08,WH_0x3ea,,-105.18306000000001,Type_A,2017,June,No,No,11.2,
0x27af,2017-06-09,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,10.4,
0x3485,2017-06-09,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,11.7,
0x27b0,2017-06-10,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,Yes,No,8.1,
0x3486,2017-06-10,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,Yes,No,9.7,
0x27b1,2017-06-11,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,Yes,No,7.2,58.7
0x3487,2017-06-11,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,Yes,No,9.8,73.60000000000002
0x27b2,2017-06-12,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,8.8,
0x3488,2017-06-12,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,10.8,
0x27b3,2017-06-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,7.7,
0x3489,2017-06-13,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,10.0,
0x27b4,2017-06-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,8.8,
0x348a,2017-06-14,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,11.7,
0x27b5,2017-06-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,8.2,
0x348b,2017-06-15,WH_0x3ea,38.749077,,Type_A,2017,June,No,No,10.2,
0x27b6,2017-06-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,9.1,
0x348c,2017-06-16,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,13.5,
0x27b7,2017-06-17,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,Yes,No,5.6,
0x348d,2017-06-17,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,Yes,No,7.9,
0x27b8,2017-06-18,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,Yes,No,7.7,55.90000000000001
0x348e,2017-06-18,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,Yes,No,12.0,76.10000000000002
0x27b9,2017-06-19,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,7.8,
0x348f,2017-06-19,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,9.5,
0x27ba,2017-06-20,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,8.8,
0x3490,2017-06-20,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,9.5,
0x27bb,2017-06-21,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,8.3,
0x3491,2017-06-21,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,9.5,
0x27bc,2017-06-22,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,9.9,
0x3492,2017-06-22,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,13.1,
0x27bd,2017-06-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,,9.1,
0x3493,2017-06-23,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,14.2,
0x27be,2017-06-24,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,Yes,No,7.1,
0x3494,2017-06-24,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,Yes,No,8.1,
0x27bf,2017-06-25,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,Yes,No,7.8,58.8
0x3495,2017-06-25,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,Yes,No,9.5,73.4
0x27c0,2017-06-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,7.8,
0x3496,2017-06-26,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,8.9,
0x27c1,2017-06-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,7.5,
0x3497,2017-06-27,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,10.1,
0x27c2,2017-06-28,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,8.0,
0x3498,2017-06-28,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,11.2,
0x27c3,2017-06-29,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,8.4,
0x3499,2017-06-29,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,11.6,
0x27c4,2017-06-30,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,June,No,No,9.3,
0x349a,2017-06-30,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,June,No,No,13.0,
0x27c5,2017-07-01,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,7.5,
0x349b,2017-07-01,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,,9.1,
0x27c6,2017-07-02,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,7.8,56.3
0x349c,2017-07-02,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,No,11.8,75.7
0x27c7,2017-07-03,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,7.3,
0x349d,2017-07-03,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,,No,10.7,
0x27c8,2017-07-04,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,9.2,
0x349e,2017-07-04,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,10.3,
0x27c9,2017-07-05,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,,No,9.3,
0x349f,2017-07-05,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,,No,12.7,
0x27ca,2017-07-06,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,10.5,
0x34a0,2017-07-06,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,14.0,
0x27cb,2017-07-07,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,9.8,
0x34a1,2017-07-07,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,12.8,
0x27cc,2017-07-08,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,7.5,
0x34a2,2017-07-08,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,No,8.3,
0x27cd,2017-07-09,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,8.2,61.8
0x34a3,2017-07-09,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,No,10.1,78.89999999999998
0x27ce,2017-07-10,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,8.3,
0x34a4,2017-07-10,WH_0x3ea,38.749077,,Type_A,2017,July,No,No,10.4,
0x27cf,2017-07-11,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,8.2,
0x34a5,2017-07-11,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,10.1,
0x27d0,2017-07-12,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,8.9,
0x34a6,2017-07-12,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,13.1,
0x27d1,2017-07-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,7.8,
0x34a7,2017-07-13,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,10.9,
0x27d2,2017-07-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,9.2,
0x34a8,2017-07-14,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,13.9,
0x27d3,2017-07-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,6.5,
0x34a9,2017-07-15,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,No,8.6,
0x27d4,2017-07-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,6.7,55.6
0x34aa,2017-07-16,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,No,11.1,78.1
0x27d5,2017-07-17,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,8.4,
0x34ab,2017-07-17,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,10.6,
0x27d6,2017-07-18,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,9.0,
0x34ac,2017-07-18,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,11.6,
0x27d7,2017-07-19,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,9.7,
0x34ad,2017-07-19,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,11.2,
0x27d8,2017-07-20,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,8.9,
0x34ae,2017-07-20,WH_0x3ea,,-105.18306000000001,Type_A,2017,July,No,No,12.7,
0x27d9,2017-07-21,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,10.5,
0x34af,2017-07-21,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,12.7,
0x27da,2017-07-22,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,7.4,
0x34b0,2017-07-22,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,No,10.3,
0x27db,2017-07-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,7.3,61.2
0x34b1,2017-07-23,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,,9.9,79.0
0x27dc,2017-07-24,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,7.2,
0x34b2,2017-07-24,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,11.4,
0x27dd,2017-07-25,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,8.5,
0x34b3,2017-07-25,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,13.1,
0x27de,2017-07-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,9.4,
0x34b4,2017-07-26,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,9.6,
0x27df,2017-07-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,9.7,
0x34b5,2017-07-27,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,11.5,
0x27e0,2017-07-28,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,12.2,
0x34b6,2017-07-28,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,13.7,
0x27e1,2017-07-29,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,6.4,
0x34b7,2017-07-29,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,No,8.8,
0x27e2,2017-07-30,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,Yes,No,6.9,60.3
0x34b8,2017-07-30,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,Yes,No,13.9,82.0
0x27e3,2017-07-31,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,July,No,No,8.6,
0x34b9,2017-07-31,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,July,No,No,9.0,
0x27e4,2017-08-01,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,8.0,
0x34ba,2017-08-01,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,10.5,
0x27e5,2017-08-02,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,8.1,
0x34bb,2017-08-02,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,10.8,
0x27e6,2017-08-03,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,7.9,
0x34bc,2017-08-03,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,11.3,
0x27e7,2017-08-04,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,9.7,
0x34bd,2017-08-04,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,12.0,
0x27e8,2017-08-05,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,Yes,No,7.3,
0x34be,2017-08-05,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,Yes,No,6.5,
0x27e9,2017-08-06,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,Yes,No,8.0,57.6
0x34bf,2017-08-06,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,Yes,No,8.6,68.7
0x27ea,2017-08-07,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,7.4,
0x34c0,2017-08-07,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,8.0,
0x27eb,2017-08-08,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,,No,7.2,
0x34c1,2017-08-08,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,9.5,
0x27ec,2017-08-09,WH_0x3e9,,-72.79474599999999,Type_A,2017,August,No,No,8.1,
0x34c2,2017-08-09,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,11.0,
0x27ed,2017-08-10,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,8.7,
0x34c3,2017-08-10,WH_0x3ea,,-105.18306000000001,Type_A,2017,August,No,No,14.0,
0x27ee,2017-08-11,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,8.4,
0x34c4,2017-08-11,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,11.2,
0x27ef,2017-08-12,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,Yes,No,7.1,
0x34c5,2017-08-12,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,Yes,No,7.4,
0x27f0,2017-08-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,Yes,No,7.1,54.00000000000001
0x34c6,2017-08-13,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,Yes,No,9.6,70.7
0x27f1,2017-08-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,7.7,
0x34c7,2017-08-14,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,10.3,
0x27f2,2017-08-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,7.9,
0x34c8,2017-08-15,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,9.5,
0x27f3,2017-08-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,7.7,
0x34c9,2017-08-16,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,11.2,
0x27f4,2017-08-17,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,10.9,
0x34ca,2017-08-17,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,12.0,
0x27f5,2017-08-18,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,,No,7.9,
0x34cb,2017-08-18,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,10.8,
0x27f6,2017-08-19,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,Yes,No,6.3,
0x34cc,2017-08-19,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,Yes,No,8.9,
0x27f7,2017-08-20,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,Yes,No,8.1,56.5
0x34cd,2017-08-20,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,Yes,No,9.1,71.8
0x27f8,2017-08-21,WH_0x3e9,,-72.79474599999999,Type_A,2017,August,No,No,7.2,
0x34ce,2017-08-21,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,7.9,
0x27f9,2017-08-22,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,6.0,
0x34cf,2017-08-22,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,11.2,
0x27fa,2017-08-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,8.6,
0x34d0,2017-08-23,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,10.1,
0x27fb,2017-08-24,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,8.6,
0x34d1,2017-08-24,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,12.3,
0x27fc,2017-08-25,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,8.3,
0x34d2,2017-08-25,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,10.8,
0x27fd,2017-08-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,Yes,,7.2,
0x34d3,2017-08-26,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,Yes,No,10.5,
0x27fe,2017-08-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,Yes,No,8.0,53.90000000000001
0x34d4,2017-08-27,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,Yes,No,9.8,72.6
0x27ff,2017-08-28,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,6.1,
0x34d5,2017-08-28,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,10.4,
0x2800,2017-08-29,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,7.2,
0x34d6,2017-08-29,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,9.8,
0x2801,2017-08-30,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,9.1,
0x34d7,2017-08-30,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,9.6,
0x2802,2017-08-31,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,August,No,No,10.8,
0x34d8,2017-08-31,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,August,No,No,11.0,
0x2803,2017-09-01,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,September,No,No,9.4,
0x34d9,2017-09-01,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,September,No,No,9.7,
0x2804,2017-09-02,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,September,Yes,No,5.8,
0x34da,2017-09-02,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,September,Yes,No,8.7,
0x2805,2017-09-03,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,September,,No,7.0,55.4
0x34db,2017-09-03,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,September,Yes,No,8.6,67.8
0x2806,2017-09-04,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,September,No,No,6.7,
0x34dc,2017-09-04,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,September,No,No,9.8,
0x2807,2017-09-05,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,September,,No,7.0,
0x34dd,2017-09-05,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,September,No,No,9.2,
0x2808,2017-09-06,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,September,No,No,7.1,
0x34de,2017-09-06,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,September,No,No,9.2,
0x2809,2017-09-07,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,September,No,No,8.4,
0x34df,2017-09-07,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,September,No,No,8.7,
0x280a,2017-09-08,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,September,No,,8.1,
0x34e0,2017-09-08,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2017,September,No,No,11.8,
0x280b,2017-09-09,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,September,Yes,No,6.0,
